Permission,Original Description,DecribeCtx-Ctx Descritpion,Checked,DecribeCtx Descritpion,Checked,Code2Vec Descritpion,Checked,User Num
CONTACT, Direct Contacts Share From Keyboard,you can read contact and read your contacts,0.0,this app read your contacts and share it with your contacts,1.0,you can read contact and read your contacts,0.0,3
CONTACT,Birthdays (and anniversaries and other events) are retrieved from your contacts list,this app read your contacts,0.3333333333333333,this app read your contacts,0.3333333333333333,this app will read your contacts,0.6666666666666666,3
CONTACT,access and sync your contacts,you can read contacts and set contact ringtone,0.4,the app uses read contact to read your contacts,0.6,you can read contacts and set contact ringtone,0.4,5
CONTACT,access and sync your contacts,the app read contact to read contacts,0.75,the app read contact to read contacts,0.75,the app read contact to read contacts,0.75,4
CONTACT,One-tap calling of your contacts,you can use contacts and your contacts,0.4,you can read your contacts in your phone,0.6,you can use contacts and your contacts,0.4,5
CONTACT,Allows you to contact the person in case of the contact information availability,you can read contact to read your contacts,0.6,the app uses read contact to read your contacts,0.4,you can read contact to read your contacts,0.6,5
CONTACT,hide contacts in your phone,this app will read your contacts,0.3333333333333333,this app will read your contacts,0.3333333333333333,this app will read your contacts,0.3333333333333333,3
CONTACT,Set any sound as a ringtone for a particular contact,read contacts for the purpose of assigning ringtone to contact,0.5,you can use contacts and your contacts,0.16666666666666666,you can use contacts and your contacts,0.16666666666666666,6
CONTACT,Need permissions for the Calendar and Contacts(for confirm Google account),the app uses read contact to read your contacts,0.0,the app uses read contact to read your contacts,0.0,the app read contact to read contacts,0.4,5
CONTACT,When a call comes in automatically caller name is announced so you can understand who is calling without picking up the phone,the app uses read contact to read contacts,0.2,the app uses read contact to read contacts,0.2,the app uses read contact to read contacts,0.2,5
CONTACT,Free to set these new ringtones as default ringtones; SMS message notification tones; alarm clock ringtones or contact ringtones!,you can read contacts and set contact ringtone,0.2,you can read contacts and set contact ringtone,0.2,you can read contacts and set contact ringtone,0.2,5
CONTACT,download and set ringtones for your contacts,read contacts for the purpose of assigning ringtone to contact,0.75,the app read contacts to read your contacts,0.0,the app read contacts to read your contacts,0.0,4
LOCATION,This clock weather app displays weather temperature based on your current location,access your location gps,0.5,this app shows weather nearby based on your current location,0.5,access your location gps,0.5,6
LOCATION,This clock weather app displays weather temperature based on your current location,access your location to get nearby weather forecast,0.25,access your location to get nearby weather forecast,0.25,the app use gps and your current location gps,0.75,4
LOCATION,This clock weather app displays weather temperature based on your current location,the app can use your location and gps,0.4,the app to the gps and your current location,0.2,the app to the gps and your current location,0.2,5
LOCATION,This clock weather app displays weather temperature based on your current location,the app use your gps,0.25,you can use can get weather forecase based on your location data,0.75,the app use your gps,0.25,4
LOCATION,This clock weather app displays weather temperature based on your current location,this app reads your location you can search nearby service,0.8333333333333334,this app reads your location you can search nearby service,0.8333333333333334,access your location gps,0.16666666666666666,6
LOCATION,This clock weather app displays weather temperature based on your current location,gps location,0.6,access your location and gps data,0.2,the app use the gps and to the gps gps location,0.4,5
LOCATION,This clock weather app displays weather temperature based on your current location,access location and gps,0.4,the app use gps and location gps to get your current location,0.2,the app use gps and location gps to get your current location,0.2,5
LOCATION,Retrieve the location of your phone via email or MultiMapPro,access your location and gps data,0.8,find your current location based on gps,0.2,access your location and gps data,0.8,5
LOCATION,GPS positioning,gps location,0.0,the app use gps and your current location gps,1.0,the app use gps and your current location gps,1.0,3
LOCATION,Write your note/diary anytime; anywhere and able to organize them by location ,you can use gps to record your location,0.25,this app reads your location data to location tagging,0.75,the app to the gps and your current location,0.5,4
LOCATION,Access weather information from the closest NOAA buoy to your current location,access location,0.0,get weather nearby based on location data,1.0,the app use the gps and to the gps gps location,0.0,1
LOCATION,Use GPS to monitor your actual speed and give you sound/voice/flashlight alarms when you exceed a speed that you asked it to watch,the app use gps and your current location gps,0.25,get location data get speed access your gps data,0.75,the app use gps and your current location gps,0.25,4
LOCATION,The compass built into the app shows the position and distance to the loved person,the app use your location gps data,0.8,the app use your location gps data,0.4,the app use your location gps data,0.4,5
LOCATION,You can discover new camping locations around you or anywhere on the map,access your current location gps,0.3333333333333333,the app to the gps and your current location,0.6666666666666666,the app to the gps and your current location,0.6666666666666666,6
LOCATION,Navier HUD calculates the real-time information via the phone sensor; such as GPS and gyroscope ,this application use location and location gps,0.3333333333333333,access location and gps data,1.0,this application use location and location gps,0.3333333333333333,3
LOCATION,Record travel path by GPS,you can track your current location on the map with gps,0.4,you can track your current location on the map with gps,0.4,you can track your current location on the map with gps,0.4,5
LOCATION,enter the coordinate to find the current position of your stolen phone on map,the app uses gps map display your location,1.0,the app uses gps map display your location,1.0,the app to the gps and your current location,0.25,4
